7.726963758468627930e-01	5.331247448921203613e-01
7.660378217697143555e-01	5.330112576484680176e-01
7.596633434295654297e-01	5.329471230506896973e-01
7.533985972404479980e-01	5.327697396278381348e-01
7.474145889282226562e-01	5.326551795005798340e-01
7.416479587554931641e-01	5.325485467910766602e-01
7.360129356384277344e-01	5.323752760887145996e-01
7.306313514709472656e-01	5.322632789611816406e-01
7.254319787025451660e-01	5.321483016014099121e-01
7.203600406646728516e-01	5.319862365722656250e-01
7.155094146728515625e-01	5.318757891654968262e-01
7.108296155929565430e-01	5.317732691764831543e-01
7.062734365463256836e-01	5.316401720046997070e-01
7.019024491310119629e-01	5.315422415733337402e-01
6.976954936981201172e-01	5.314639210700988770e-01
6.936024427413940430e-01	5.313622355461120605e-01
6.896601915359497070e-01	5.312771201133728027e-01
6.858731508255004883e-01	5.312179923057556152e-01
6.821981668472290039e-01	5.311471223831176758e-01
6.786444187164306641e-01	5.310763716697692871e-01
6.752303838729858398e-01	5.310285687446594238e-01
6.719278693199157715e-01	5.309794545173645020e-01
6.687251329421997070e-01	5.309197902679443359e-01
6.656432747840881348e-01	5.308744907379150391e-01
6.626745462417602539e-01	5.308390259742736816e-01
6.597952842712402344e-01	5.307923555374145508e-01
6.570144891738891602e-01	5.307470560073852539e-01
6.543362140655517578e-01	5.307100415229797363e-01
6.517468094825744629e-01	5.306702256202697754e-01
6.492402553558349609e-01	5.306251645088195801e-01
6.468233466148376465e-01	5.305840373039245605e-01
6.444941759109497070e-01	5.305476784706115723e-01
6.422408223152160645e-01	5.305077433586120605e-01
6.400616765022277832e-01	5.304645299911499023e-01
6.379611492156982422e-01	5.304255485534667969e-01
6.359338760375976562e-01	5.303884744644165039e-01
6.339715123176574707e-01	5.303468704223632812e-01
6.320759057998657227e-01	5.303057432174682617e-01
6.302478313446044922e-01	5.302680134773254395e-01
6.284818649291992188e-01	5.302307605743408203e-01
6.267740130424499512e-01	5.301924943923950195e-01
6.251245737075805664e-01	5.301554799079895020e-01
6.235339641571044922e-01	5.301223397254943848e-01
6.219970583915710449e-01	5.300901532173156738e-01
6.205103397369384766e-01	5.300571322441101074e-01
6.190744638442993164e-01	5.300259590148925781e-01
6.176877617835998535e-01	5.299968123435974121e-01
6.163476109504699707e-01	5.299687385559082031e-01
6.150523424148559570e-01	5.299417972564697266e-01
6.138016581535339355e-01	5.299168229103088379e-01
6.125940680503845215e-01	5.298942923545837402e-01
6.114277243614196777e-01	5.298734903335571289e-01
6.103000044822692871e-01	5.298532247543334961e-01
6.092108488082885742e-01	5.298346281051635742e-01
6.081587076187133789e-01	5.298175811767578125e-01
6.071428656578063965e-01	5.298020839691162109e-01
6.061611771583557129e-01	5.297876000404357910e-01
6.052128672599792480e-01	5.297740697860717773e-01
6.042969226837158203e-01	5.297616124153137207e-01
6.034113168716430664e-01	5.297494530677795410e-01
6.025549769401550293e-01	5.297371149063110352e-01
6.017271876335144043e-01	5.297251343727111816e-01
6.009269952774047852e-01	5.297133922576904297e-01
6.001538634300231934e-01	5.297021865844726562e-01
5.994064211845397949e-01	5.296909809112548828e-01
5.986837148666381836e-01	5.296797752380371094e-01
5.979852080345153809e-01	5.296688079833984375e-01
5.973101854324340820e-01	5.296581983566284180e-01
5.966575741767883301e-01	5.296475291252136230e-01
5.960264801979064941e-01	5.296370387077331543e-01
5.954166054725646973e-01	5.296267271041870117e-01
5.948272347450256348e-01	5.296168327331542969e-01
5.942570567131042480e-01	5.296069383621215820e-01
5.937056541442871094e-01	5.295974016189575195e-01
5.931729078292846680e-01	5.295885205268859863e-01
5.926581025123596191e-01	5.295803546905517578e-01
5.921602249145507812e-01	5.295724272727966309e-01
5.916784405708312988e-01	5.295645594596862793e-01
5.912129282951354980e-01	5.295575261116027832e-01
5.907630324363708496e-01	5.295510292053222656e-01
5.903283953666687012e-01	5.295453667640686035e-01
5.899086594581604004e-01	5.295403003692626953e-01
5.895025134086608887e-01	5.295354127883911133e-01
5.891102552413940430e-01	5.295310616493225098e-01
5.887309312820434570e-01	5.295269489288330078e-01
5.883642435073852539e-01	5.295231342315673828e-01
5.880095958709716797e-01	5.295194387435913086e-01
5.876666307449340820e-01	5.295159816741943359e-01
5.873351693153381348e-01	5.295127630233764648e-01
5.870146155357360840e-01	5.295096039772033691e-01
5.867045521736145020e-01	5.295065045356750488e-01
5.864044427871704102e-01	5.295032262802124023e-01
5.861142277717590332e-01	5.295000672340393066e-01
5.858335494995117188e-01	5.294970273971557617e-01
5.855623483657836914e-01	5.294942855834960938e-01
5.852999687194824219e-01	5.294914841651916504e-01
5.850463509559631348e-01	5.294889211654663086e-01
5.848010778427124023e-01	5.294864773750305176e-01
5.845640897750854492e-01	5.294842720031738281e-01
5.843349695205688477e-01	5.294822454452514648e-01
5.841134190559387207e-01	5.294802784919738770e-01
5.838990211486816406e-01	5.294783711433410645e-01
5.836917757987976074e-01	5.294765233993530273e-01
5.834914445877075195e-01	5.294747948646545410e-01
5.832975506782531738e-01	5.294732451438903809e-01
5.831100344657897949e-01	5.294717550277709961e-01
5.829285383224487305e-01	5.294703245162963867e-01
5.827530026435852051e-01	5.294690132141113281e-01
5.825831294059753418e-01	5.294679403305053711e-01
5.824187397956848145e-01	5.294668674468994141e-01
5.822594761848449707e-01	5.294657945632934570e-01
5.821053385734558105e-01	5.294647812843322754e-01
5.819560289382934570e-01	5.294638276100158691e-01
5.818116068840026855e-01	5.294629335403442383e-01
5.816715955734252930e-01	5.294619202613830566e-01
5.815361142158508301e-01	5.294611454010009766e-01
5.814051628112792969e-01	5.294606685638427734e-01
5.812785625457763672e-01	5.294604301452636719e-01
5.811561346054077148e-01	5.294603705406188965e-01
5.810374021530151367e-01	5.294601917266845703e-01
5.809226036071777344e-01	5.294600725173950195e-01
5.808114409446716309e-01	5.294601321220397949e-01
5.807039737701416016e-01	5.294602513313293457e-01
5.805999636650085449e-01	5.294606685638427734e-01
5.804995894432067871e-01	5.294612646102905273e-01
5.804024338722229004e-01	5.294619798660278320e-01
5.803084969520568848e-01	5.294628739356994629e-01
5.802175998687744141e-01	5.294638872146606445e-01
5.801296234130859375e-01	5.294649600982666016e-01
5.800445079803466797e-01	5.294662714004516602e-01
5.799621939659118652e-01	5.294677019119262695e-01
5.798824429512023926e-01	5.294692516326904297e-01
5.798054337501525879e-01	5.294708609580993652e-01
5.797307491302490234e-01	5.294724106788635254e-01
5.796585679054260254e-01	5.294740200042724609e-01
5.795887708663940430e-01	5.294756293296813965e-01
5.795211791992187500e-01	5.294772982597351074e-01
5.794559121131896973e-01	5.294790267944335938e-01
5.793929100036621094e-01	5.294808745384216309e-01
5.793318152427673340e-01	5.294826626777648926e-01
5.792729258537292480e-01	5.294845104217529297e-01
5.792157649993896484e-01	5.294862389564514160e-01
5.791606903076171875e-01	5.294879674911499023e-01
5.791074037551879883e-01	5.294896960258483887e-01
5.790560245513916016e-01	5.294913649559020996e-01
5.790062546730041504e-01	5.294929742813110352e-01
5.789581537246704102e-01	5.294945240020751953e-01
5.789116024971008301e-01	5.294960141181945801e-01
5.788666605949401855e-01	5.294973850250244141e-01
5.788232684135437012e-01	5.294987559318542480e-01
5.787811875343322754e-01	5.295000672340393066e-01
5.787405967712402344e-01	5.295014381408691406e-01
5.787014365196228027e-01	5.295026302337646484e-01
5.786634683609008789e-01	5.295038819313049316e-01
5.786268115043640137e-01	5.295051336288452148e-01
5.785914659500122070e-01	5.295063853263854980e-01
5.785573720932006836e-01	5.295077562332153320e-01
5.785245299339294434e-01	5.295090675354003906e-01
5.784927010536193848e-01	5.295103788375854492e-01
5.784620642662048340e-01	5.295117497444152832e-01
5.784325003623962402e-01	5.295131206512451172e-01
5.784040093421936035e-01	5.295144915580749512e-01
5.783764719963073730e-01	5.295159220695495605e-01
5.783497691154479980e-01	5.295172929763793945e-01
5.783240795135498047e-01	5.295186638832092285e-01
5.782993435859680176e-01	5.295200943946838379e-01
5.782752037048339844e-01	5.295214653015136719e-01
5.782512426376342773e-01	5.295228362083435059e-01
5.782272219657897949e-01	5.295242071151733398e-01
5.782033801078796387e-01	5.295255780220031738e-01
5.781797766685485840e-01	5.295268893241882324e-01
5.781563520431518555e-01	5.295282006263732910e-01
5.781331658363342285e-01	5.295294523239135742e-01
5.781101584434509277e-01	5.295307040214538574e-01
5.780875682830810547e-01	5.295319557189941406e-01
5.780654549598693848e-01	5.295332074165344238e-01
5.780434012413024902e-01	5.295343995094299316e-01
5.780218839645385742e-01	5.295355319976806641e-01
5.780005455017089844e-01	5.295366048812866211e-01
5.779798626899719238e-01	5.295377373695373535e-01
5.779593586921691895e-01	5.295387506484985352e-01
5.779396891593933105e-01	5.295399427413940430e-01
5.779202580451965332e-01	5.295410156250000000e-01
5.779011845588684082e-01	5.295420885086059570e-01
5.778822898864746094e-01	5.295432209968566895e-01
5.778634548187255859e-01	5.295444130897521973e-01
5.778447985649108887e-01	5.295456051826477051e-01
5.778262019157409668e-01	5.295467972755432129e-01
5.778077840805053711e-01	5.295481085777282715e-01
5.777897238731384277e-01	5.295494794845581055e-01
5.777719020843505859e-01	5.295509099960327148e-01
5.777541995048522949e-01	5.295524001121520996e-01
5.777368545532226562e-01	5.295539498329162598e-01
5.777199268341064453e-01	5.295555591583251953e-01
5.777028799057006836e-01	5.295571684837341309e-01
5.776860713958740234e-01	5.295588374137878418e-01
5.776695013046264648e-01	5.295605659484863281e-01
5.776529312133789062e-01	5.295623540878295898e-01
5.776364803314208984e-01	5.295641422271728516e-01
5.776202678680419922e-01	5.295660495758056641e-01
5.776041150093078613e-01	5.295679569244384766e-01
5.775882005691528320e-01	5.295698642730712891e-01
5.775724649429321289e-01	5.295717120170593262e-01
5.775567889213562012e-01	5.295736193656921387e-01
5.775412917137145996e-01	5.295755267143249512e-01
5.775259137153625488e-01	5.295773744583129883e-01
5.775106549263000488e-01	5.295791029930114746e-01
5.774955749511718750e-01	5.295808315277099609e-01
5.774804353713989258e-01	5.295825004577636719e-01
5.774655938148498535e-01	5.295841097831726074e-01
5.774506926536560059e-01	5.295856595039367676e-01
5.774362087249755859e-01	5.295872688293457031e-01
5.774216651916503906e-01	5.295887589454650879e-01
5.774073004722595215e-01	5.295902490615844727e-01
5.773929953575134277e-01	5.295916795730590820e-01
5.773788690567016602e-01	5.295931100845336914e-01
5.773648023605346680e-01	5.295945405960083008e-01
5.773510932922363281e-01	5.295959115028381348e-01
5.773373842239379883e-01	5.295973420143127441e-01
5.773237943649291992e-01	5.295987725257873535e-01
5.773102641105651855e-01	5.296000838279724121e-01
5.772968530654907227e-01	5.296013951301574707e-01
5.772838592529296875e-01	5.296027660369873047e-01
5.772706866264343262e-01	5.296040773391723633e-01
5.772578120231628418e-01	5.296054482460021973e-01
5.772448778152465820e-01	5.296067595481872559e-01
5.772321224212646484e-01	5.296080708503723145e-01
5.772195458412170410e-01	5.296093821525573730e-01
5.772069692611694336e-01	5.296107530593872070e-01
5.771945714950561523e-01	5.296121835708618164e-01
5.771822929382324219e-01	5.296135544776916504e-01
5.771699547767639160e-01	5.296149253845214844e-01
5.771578550338745117e-01	5.296163558959960938e-01
5.771457552909851074e-01	5.296177268028259277e-01
5.771338343620300293e-01	5.296192169189453125e-01
5.771219730377197266e-01	5.296206474304199219e-01
5.771101713180541992e-01	5.296221375465393066e-01
5.770986080169677734e-01	5.296236276626586914e-01
5.770870447158813477e-01	5.296251177787780762e-01
5.770754218101501465e-01	5.296266078948974609e-01
5.770640373229980469e-01	5.296280980110168457e-01
5.770527124404907227e-01	5.296295881271362305e-01
5.770413279533386230e-01	5.296311378479003906e-01
5.770301818847656250e-01	5.296327471733093262e-01
5.770190954208374023e-01	5.296343564987182617e-01
5.770078897476196289e-01	5.296359658241271973e-01
5.769969224929809570e-01	5.296376347541809082e-01
5.769860148429870605e-01	5.296393036842346191e-01
5.769750475883483887e-01	5.296410322189331055e-01
5.769642591476440430e-01	5.296428203582763672e-01
5.769534707069396973e-01	5.296446084976196289e-01
5.769428014755249023e-01	5.296464562416076660e-01
5.769320726394653320e-01	5.296483635902404785e-01
5.769215226173400879e-01	5.296502709388732910e-01
5.769111514091491699e-01	5.296522378921508789e-01
5.769008398056030273e-01	5.296541452407836914e-01
5.768904089927673340e-01	5.296559929847717285e-01
5.768801569938659668e-01	5.296577811241149902e-01
5.768699049949645996e-01	5.296595096588134766e-01
5.768598318099975586e-01	5.296611785888671875e-01
5.768497586250305176e-01	5.296627879142761230e-01
5.768396258354187012e-01	5.296643972396850586e-01
5.768296718597412109e-01	5.296660661697387695e-01
5.768197774887084961e-01	5.296677350997924805e-01
5.768100023269653320e-01	5.296694040298461914e-01
5.768001675605773926e-01	5.296710133552551270e-01
5.767905712127685547e-01	5.296726822853088379e-01
5.767809748649597168e-01	5.296742916107177734e-01
5.767713189125061035e-01	5.296759009361267090e-01
5.767617821693420410e-01	5.296775698661804199e-01
5.767524242401123047e-01	5.296792387962341309e-01
5.767430067062377930e-01	5.296808481216430664e-01
5.767336487770080566e-01	5.296825170516967773e-01
5.767243504524230957e-01	5.296841263771057129e-01
5.767151117324829102e-01	5.296857953071594238e-01
5.767059326171875000e-01	5.296874642372131348e-01
5.766968727111816406e-01	5.296891331672668457e-01
5.766878128051757812e-01	5.296907424926757812e-01
5.766787528991699219e-01	5.296923518180847168e-01
5.766698718070983887e-01	5.296940207481384277e-01
5.766609311103820801e-01	5.296956300735473633e-01
5.766521692276000977e-01	5.296972990036010742e-01
5.766432881355285645e-01	5.296989083290100098e-01
5.766344666481018066e-01	5.297004580497741699e-01
5.766258239746093750e-01	5.297020673751831055e-01
5.766171813011169434e-01	5.297036767005920410e-01
5.766085386276245117e-01	5.297052860260009766e-01
5.766000747680664062e-01	5.297068953514099121e-01
5.765915513038635254e-01	5.297085046768188477e-01
5.765830278396606445e-01	5.297101140022277832e-01
5.765745639801025391e-01	5.297117829322814941e-01
5.765662193298339844e-01	5.297134518623352051e-01
5.765578746795654297e-01	5.297151803970336914e-01
5.765495896339416504e-01	5.297169685363769531e-01
5.765413045883178711e-01	5.297186970710754395e-01
5.765330195426940918e-01	5.297204256057739258e-01
5.765249133110046387e-01	5.297222137451171875e-01
5.765168070793151855e-01	5.297240018844604492e-01
5.765087604522705078e-01	5.297257900238037109e-01
5.765005350112915039e-01	5.297275781631469727e-01
5.764926075935363770e-01	5.297294259071350098e-01
5.764845609664916992e-01	5.297312736511230469e-01
5.764765739440917969e-01	5.297331213951110840e-01
5.764687061309814453e-01	5.297350287437438965e-01
5.764607787132263184e-01	5.297368168830871582e-01
5.764528512954711914e-01	5.297386646270751953e-01
5.764450430870056152e-01	5.297404527664184570e-01
5.764372348785400391e-01	5.297423005104064941e-01
5.764295458793640137e-01	5.297440886497497559e-01
5.764218568801879883e-01	5.297458767890930176e-01
5.764141678810119629e-01	5.297476649284362793e-01
5.764065384864807129e-01	5.297494530677795410e-01
5.763989090919494629e-01	5.297512412071228027e-01
5.763913393020629883e-01	5.297530889511108398e-01
5.763837695121765137e-01	5.297549366950988770e-01
5.763762593269348145e-01	5.297567844390869141e-01
5.763688087463378906e-01	5.297586917877197266e-01
5.763614177703857422e-01	5.297605991363525391e-01
5.763539671897888184e-01	5.297625660896301270e-01
5.763466358184814453e-01	5.297644734382629395e-01
5.763393640518188477e-01	5.297664403915405273e-01
5.763320326805114746e-01	5.297684669494628906e-01
5.763248205184936523e-01	5.297704935073852539e-01
5.763175487518310547e-01	5.297724604606628418e-01
5.763104557991027832e-01	5.297744870185852051e-01
5.763031840324401855e-01	5.297764539718627930e-01
5.762960910797119141e-01	5.297784209251403809e-01
5.762889981269836426e-01	5.297804474830627441e-01
5.762819647789001465e-01	5.297824740409851074e-01
5.762748718261718750e-01	5.297844409942626953e-01
5.762678980827331543e-01	5.297864675521850586e-01
5.762608647346496582e-01	5.297884345054626465e-01
5.762540102005004883e-01	5.297904610633850098e-01
5.762471556663513184e-01	5.297924280166625977e-01
5.762402415275573730e-01	5.297943353652954102e-01
5.762334465980529785e-01	5.297962427139282227e-01
5.762265324592590332e-01	5.297980904579162598e-01
5.762197971343994141e-01	5.297999382019042969e-01
5.762130618095397949e-01	5.298017859458923340e-01
5.762062668800354004e-01	5.298035740852355957e-01
5.761995911598205566e-01	5.298053622245788574e-01
5.761929750442504883e-01	5.298071503639221191e-01
5.761862993240356445e-01	5.298088788986206055e-01
5.761795639991760254e-01	5.298106074333190918e-01
5.761730670928955078e-01	5.298123955726623535e-01
5.761663317680358887e-01	5.298140048980712891e-01
5.761598944664001465e-01	5.298156738281250000e-01
5.761532783508300781e-01	5.298172831535339355e-01
5.761467218399047852e-01	5.298189520835876465e-01
5.761402845382690430e-01	5.298206210136413574e-01
5.761338472366333008e-01	5.298222899436950684e-01
5.761274695396423340e-01	5.298240780830383301e-01
5.761210322380065918e-01	5.298258066177368164e-01
5.761146545410156250e-01	5.298276543617248535e-01
5.761082768440246582e-01	5.298294425010681152e-01
5.761019587516784668e-01	5.298312902450561523e-01
5.760957002639770508e-01	5.298331975936889648e-01
5.760894417762756348e-01	5.298350453376770020e-01
5.760831832885742188e-01	5.298368930816650391e-01
5.760769844055175781e-01	5.298388004302978516e-01
5.760707855224609375e-01	5.298407673835754395e-01
5.760645866394042969e-01	5.298426747322082520e-01
5.760585069656372070e-01	5.298446416854858398e-01
5.760524272918701172e-01	5.298466682434082031e-01
5.760462880134582520e-01	5.298486948013305664e-01
5.760402679443359375e-01	5.298507213592529297e-01
5.760343670845031738e-01	5.298528075218200684e-01
5.760284066200256348e-01	5.298548936843872070e-01
5.760225653648376465e-01	5.298569798469543457e-01
5.760167241096496582e-01	5.298590064048767090e-01
5.760107636451721191e-01	5.298610329627990723e-01
5.760048031806945801e-01	5.298628807067871094e-01
5.759989023208618164e-01	5.298647284507751465e-01
5.759930610656738281e-01	5.298665165901184082e-01
5.759870409965515137e-01	5.298683047294616699e-01
5.759810805320739746e-01	5.298700332641601562e-01
5.759752392768859863e-01	5.298718214035034180e-01
5.759692788124084473e-01	5.298735499382019043e-01
5.759635567665100098e-01	5.298753976821899414e-01
5.759579539299011230e-01	5.298772454261779785e-01
5.759522318840026855e-01	5.298791527748107910e-01
5.759465098381042480e-01	5.298810601234436035e-01
5.759409666061401367e-01	5.298830270767211914e-01
5.759353041648864746e-01	5.298850536346435547e-01
5.759298801422119141e-01	5.298870801925659180e-01
5.759242773056030273e-01	5.298891067504882812e-01
5.759188532829284668e-01	5.298911333084106445e-01
5.759133100509643555e-01	5.298931598663330078e-01
5.759078860282897949e-01	5.298951864242553711e-01
5.759024620056152344e-01	5.298972725868225098e-01
5.758970379829406738e-01	5.298992991447448730e-01
5.758916139602661133e-01	5.299013853073120117e-01
5.758862495422363281e-01	5.299034118652343750e-01
5.758807063102722168e-01	5.299054384231567383e-01
5.758754014968872070e-01	5.299074053764343262e-01
5.758700966835021973e-01	5.299094915390014648e-01
5.758646726608276367e-01	5.299114584922790527e-01
5.758593678474426270e-01	5.299134850502014160e-01
5.758540630340576172e-01	5.299155116081237793e-01
5.758489370346069336e-01	5.299176573753356934e-01
5.758435726165771484e-01	5.299196839332580566e-01
5.758382081985473633e-01	5.299217700958251953e-01
5.758331418037414551e-01	5.299238562583923340e-01
5.758279561996459961e-01	5.299259424209594727e-01
5.758227109909057617e-01	5.299279689788818359e-01
5.758175849914550781e-01	5.299301147460937500e-01
5.758123993873596191e-01	5.299322009086608887e-01
5.758072733879089355e-01	5.299344062805175781e-01
5.758022069931030273e-01	5.299365520477294922e-01
5.757970213890075684e-01	5.299387574195861816e-01
5.757920742034912109e-01	5.299409627914428711e-01
5.757870078086853027e-01	5.299432277679443359e-01
5.757819414138793945e-01	5.299454331398010254e-01
5.757769942283630371e-01	5.299478769302368164e-01
5.757719874382019043e-01	5.299501419067382812e-01
5.757670998573303223e-01	5.299526453018188477e-01
5.757622718811035156e-01	5.299549102783203125e-01
5.757573843002319336e-01	5.299573540687561035e-01
5.757524967193603516e-01	5.299596190452575684e-01
5.757476687431335449e-01	5.299620032310485840e-01
5.757429599761962891e-01	5.299642086029052734e-01
5.757382512092590332e-01	5.299665331840515137e-01
5.757334828376770020e-01	5.299687385559082031e-01
5.757288932800292969e-01	5.299710631370544434e-01
5.757241249084472656e-01	5.299732089042663574e-01
5.757195949554443359e-01	5.299755930900573730e-01
5.757150650024414062e-01	5.299777984619140625e-01
5.757106542587280273e-01	5.299802422523498535e-01
5.757063627243041992e-01	5.299825072288513184e-01
5.757020711898803711e-01	5.299851298332214355e-01
5.756979584693908691e-01	5.299876332283020020e-01
5.756940841674804688e-01	5.299904346466064453e-01
5.756900310516357422e-01	5.299930572509765625e-01
5.756864547729492188e-01	5.299962162971496582e-01
5.756826400756835938e-01	5.299990177154541016e-01
5.756792426109313965e-01	5.300024747848510742e-01
5.756757855415344238e-01	5.300055742263793945e-01
5.756725072860717773e-01	5.300093889236450195e-01
5.756693482398986816e-01	5.300128459930419922e-01
5.756664276123046875e-01	5.300170183181762695e-01
5.756637454032897949e-01	5.300210118293762207e-01
5.756612420082092285e-01	5.300257205963134766e-01
5.756592154502868652e-01	5.300302505493164062e-01
5.756575465202331543e-01	5.300357937812805176e-01
5.756565332412719727e-01	5.300413966178894043e-01
5.756566524505615234e-01	5.300485491752624512e-01
5.756574273109436035e-01	5.300558805465698242e-01
5.756601095199584961e-01	5.300656557083129883e-01
5.756639838218688965e-01	5.300759673118591309e-01
5.756704211235046387e-01	5.300894975662231445e-01
5.756784677505493164e-01	5.301038622856140137e-01
5.756903886795043945e-01	5.301229953765869141e-01
5.757050514221191406e-01	5.301439762115478516e-01
5.757253766059875488e-01	5.301716923713684082e-01
5.757494568824768066e-01	5.302022099494934082e-01
5.757796764373779297e-01	5.302404761314392090e-01
5.758146643638610840e-01	5.302821993827819824e-01
5.758555531501770020e-01	5.303319096565246582e-01
5.759009718894958496e-01	5.303845405578613281e-01
5.759506821632385254e-01	5.304442048072814941e-01
5.760017037391662598e-01	5.305032134056091309e-01
5.760530829429626465e-01	5.305656194686889648e-01
5.760984420776367188e-01	5.306198596954345703e-01
5.761352181434631348e-01	5.306686162948608398e-01
5.761566162109375000e-01	5.306997895240783691e-01
5.761572122573852539e-01	5.307133197784423828e-01
5.761327743530273438e-01	5.306991338729858398e-01
5.760793685913085938e-01	5.306586623191833496e-01
5.759992599487304688e-01	5.305887460708618164e-01
5.758973956108093262e-01	5.304988026618957520e-01
5.757876038551330566e-01	5.303980112075805664e-01
5.756812095642089844e-01	5.303012728691101074e-01
5.755932331085205078e-01	5.302202701568603516e-01
5.755329728126525879e-01	5.301667451858520508e-01
5.755057930946350098e-01	5.301442742347717285e-01
5.755076408386230469e-01	5.301496982574462891e-01
5.755290389060974121e-01	5.301741361618041992e-01
5.755584836006164551e-01	5.302053689956665039e-01
5.755845904350280762e-01	5.302338600158691406e-01
5.756000876426696777e-01	5.302506685256958008e-01
5.756008028984069824e-01	5.302540659904479980e-01
5.755884051322937012e-01	5.302433371543884277e-01
5.755650997161865234e-01	5.302234292030334473e-01
5.755378007888793945e-01	5.301985144615173340e-01
5.755097270011901855e-01	5.301743745803833008e-01
5.754855871200561523e-01	5.301534533500671387e-01
5.754665732383728027e-01	5.301385521888732910e-01
5.754538178443908691e-01	5.301295518875122070e-01
5.754464864730834961e-01	5.301264524459838867e-01
5.754435658454895020e-01	5.301277041435241699e-01
5.754437446594238281e-01	5.301320552825927734e-01
5.754464864730834961e-01	5.301389694213867188e-01
5.754502415657043457e-01	5.301467776298522949e-01
5.754554867744445801e-01	5.301564931869506836e-01
5.754608511924743652e-01	5.301658511161804199e-01
5.754673480987548828e-01	5.301770567893981934e-01
5.754732489585876465e-01	5.301872491836547852e-01
5.754797458648681641e-01	5.301991701126098633e-01
5.754861235618591309e-01	5.302101373672485352e-01
5.754938721656799316e-01	5.302237272262573242e-01
5.755013823509216309e-01	5.302363634109497070e-01
5.755113363265991211e-01	5.302528142929077148e-01
5.755223035812377930e-01	5.302694439888000488e-01
5.755370259284973145e-01	5.302913784980773926e-01
5.755543708801269531e-01	5.303147435188293457e-01
5.755774378776550293e-01	5.303457379341125488e-01
5.756044387817382812e-01	5.303791761398315430e-01
5.756381750106811523e-01	5.304214358329772949e-01
5.756777524948120117e-01	5.304681062698364258e-01
5.757258534431457520e-01	5.305254459381103516e-01
5.757801532745361328e-01	5.305873751640319824e-01
5.758433938026428223e-01	5.306609272956848145e-01
5.759106278419494629e-01	5.307363867759704590e-01
5.759828686714172363e-01	5.308200120925903320e-01
5.760514140129089355e-01	5.308977365493774414e-01
5.761154294013977051e-01	5.309742689132690430e-01
5.761610865592956543e-01	5.310298800468444824e-01
5.761843323707580566e-01	5.310666561126708984e-01
5.761709213256835938e-01	5.310640335083007812e-01
5.761148333549499512e-01	5.310218930244445801e-01
5.760153532028198242e-01	5.309329628944396973e-01
